time,open,high,low,close,volume
2025-10-01T12:20,6742.75,6743.5,6741.0,6742.25,9379.0
2025-10-01T12:25,6742.0,6745.0,6742.0,6744.25,5526.0
2025-10-01T12:30,6744.25,6745.5,6743.5,6745.25,5959.0
2025-10-01T12:35,6745.25,6745.5,6743.25,6743.75,5278.0
2025-10-01T12:40,6743.5,6744.25,6741.0,6741.25,6369.0
2025-10-01T12:45,6741.25,6743.5,6740.25,6741.75,7326.0
2025-10-01T12:50,6742.0,6743.0,6740.25,6740.5,6530.0
2025-10-01T12:55,6740.5,6744.75,6739.0,6744.25,8212.0
2025-10-01T13:00,6744.25,6748.0,6743.0,6747.75,9445.0
2025-10-01T13:05,6748.0,6750.5,6747.75,6748.0,12328.0
2025-10-01T13:10,6748.25,6750.25,6746.75,6748.75,8096.0
2025-10-01T13:15,6748.75,6754.25,6748.75,6752.25,12555.0
2025-10-01T13:20,6752.25,6753.75,6751.5,6753.75,5702.0
2025-10-01T13:25,6753.75,6756.5,6753.0,6755.0,8995.0
2025-10-01T13:30,6755.25,6755.75,6752.5,6754.5,7864.0
2025-10-01T13:35,6754.25,6754.5,6753.0,6753.75,5440.0
2025-10-01T13:40,6753.75,6754.5,6751.25,6753.5,6847.0
2025-10-01T13:45,6753.5,6754.0,6751.5,6753.25,5956.0
2025-10-01T13:50,6753.5,6754.75,6752.75,6753.5,6015.0
2025-10-01T13:55,6753.75,6755.25,6753.0,6754.75,4791.0
2025-10-01T14:00,6755.0,6759.75,6754.25,6757.75,16888.0
2025-10-01T14:05,6757.5,6760.25,6757.5,6760.25,8508.0
2025-10-01T14:10,6760.0,6762.5,6758.5,6761.5,7594.0
2025-10-01T14:15,6761.25,6763.5,6761.25,6763.5,7150.0
2025-10-01T14:20,6763.5,6763.75,6760.5,6763.0,8430.0
2025-10-01T14:25,6763.0,6764.75,6762.5,6763.25,8362.0
2025-10-01T14:30,6763.25,6765.0,6762.75,6765.0,6527.0
2025-10-01T14:35,6765.0,6766.5,6764.0,6765.75,8032.0
2025-10-01T14:40,6765.5,6768.0,6765.0,6767.25,10356.0
2025-10-01T14:45,6767.25,6769.0,6766.5,6768.5,6073.0
2025-10-01T14:50,6768.5,6769.0,6766.75,6767.0,8184.0
2025-10-01T14:55,6767.0,6767.75,6765.5,6767.0,8095.0
2025-10-01T15:00,6767.0,6769.0,6766.5,6768.75,6421.0
2025-10-01T15:05,6769.0,6769.5,6767.0,6767.25,7752.0
2025-10-01T15:10,6767.5,6767.75,6764.5,6766.75,8810.0
2025-10-01T15:15,6766.75,6767.25,6764.25,6764.5,8587.0
2025-10-01T15:20,6764.5,6765.25,6763.0,6763.25,9457.0
2025-10-01T15:25,6763.25,6767.0,6762.5,6766.75,9272.0
2025-10-01T15:30,6766.75,6768.0,6765.0,6767.75,8475.0
2025-10-01T15:35,6767.75,6767.75,6765.25,6765.75,8600.0
2025-10-01T15:40,6765.5,6767.5,6762.75,6763.25,13240.0
2025-10-01T15:45,6763.0,6766.5,6762.25,6765.75,18463.0
2025-10-01T15:50,6765.75,6767.75,6762.25,6762.5,25681.0
2025-10-01T15:55,6762.5,6765.25,6760.5,6760.5,88994.0
2025-10-01T16:00,6760.5,6761.25,6757.25,6758.0,24917.0
2025-10-01T16:05,6757.75,6758.0,6755.5,6756.25,7418.0
2025-10-01T16:10,6756.0,6756.75,6755.0,6755.25,5054.0
2025-10-01T16:15,6755.25,6756.75,6755.0,6755.75,2376.0
2025-10-01T16:20,6756.0,6758.0,6755.5,6755.75,3016.0
2025-10-01T16:25,6756.0,6756.25,6755.0,6755.75,1210.0
2025-10-01T16:30,6755.5,6757.5,6755.0,6757.0,1640.0
2025-10-01T16:35,6757.25,6758.25,6757.25,6758.0,1824.0
2025-10-01T16:40,6757.75,6758.0,6755.75,6756.75,1587.0
2025-10-01T16:45,6756.75,6756.75,6756.25,6756.25,928.0
2025-10-01T16:50,6756.25,6756.5,6755.5,6756.5,920.0
2025-10-01T16:55,6756.25,6757.5,6756.25,6757.0,1407.0
2025-10-01T18:00,6757.0,6759.75,6756.0,6759.5,923.0
2025-10-01T18:05,6759.5,6760.5,6758.0,6760.0,562.0
2025-10-01T18:10,6759.75,6760.5,6759.5,6760.25,283.0
2025-10-01T18:15,6760.25,6760.25,6759.0,6759.0,232.0
2025-10-01T18:20,6759.0,6760.5,6758.75,6760.25,343.0
2025-10-01T18:25,6760.25,6760.75,6759.75,6760.25,115.0
2025-10-01T18:30,6760.25,6760.75,6759.75,6760.0,198.0
2025-10-01T18:35,6760.0,6760.25,6759.0,6760.0,280.0
2025-10-01T18:40,6759.75,6760.0,6758.5,6760.0,273.0
2025-10-01T18:45,6759.75,6760.5,6759.75,6760.0,213.0
2025-10-01T18:50,6760.0,6760.25,6758.5,6758.5,397.0
2025-10-01T18:55,6758.5,6758.75,6758.0,6758.25,204.0
2025-10-01T19:00,6758.0,6759.5,6757.75,6758.0,283.0
2025-10-01T19:05,6758.0,6758.5,6757.5,6758.0,190.0
2025-10-01T19:10,6758.0,6759.5,6758.0,6759.0,128.0
2025-10-01T19:15,6759.0,6761.5,6759.0,6760.75,465.0
2025-10-01T19:20,6760.75,6761.5,6760.5,6761.25,193.0
2025-10-01T19:25,6761.5,6761.5,6760.25,6760.75,304.0
2025-10-01T19:30,6760.75,6760.75,6757.75,6757.75,577.0
2025-10-01T19:35,6757.5,6758.25,6756.0,6758.0,502.0
2025-10-01T19:40,6758.0,6759.5,6758.0,6759.0,277.0
2025-10-01T19:45,6759.0,6759.75,6758.5,6758.5,229.0
2025-10-01T19:50,6758.5,6759.5,6757.75,6759.25,435.0
2025-10-01T19:55,6759.25,6761.0,6758.75,6759.5,432.0
2025-10-01T20:00,6759.75,6761.5,6758.75,6759.75,1167.0
2025-10-01T20:05,6759.5,6761.25,6759.25,6760.0,788.0
2025-10-01T20:10,6760.0,6761.5,6758.5,6760.5,787.0
2025-10-01T20:15,6760.5,6762.5,6760.5,6762.0,713.0
2025-10-01T20:20,6761.75,6764.25,6761.0,6764.0,706.0
2025-10-01T20:25,6764.0,6764.25,6762.75,6763.5,625.0
2025-10-01T20:30,6763.5,6764.5,6762.5,6763.75,806.0
2025-10-01T20:35,6763.75,6764.0,6763.0,6763.75,422.0
2025-10-01T20:40,6764.0,6766.0,6763.5,6765.75,649.0
2025-10-01T20:45,6766.0,6767.75,6766.0,6766.5,734.0
2025-10-01T20:50,6766.5,6769.0,6766.5,6767.75,805.0
2025-10-01T20:55,6767.75,6768.25,6767.25,6767.5,635.0
2025-10-01T21:00,6767.75,6768.0,6765.0,6766.0,912.0
2025-10-01T21:05,6766.0,6768.5,6766.0,6768.25,836.0
2025-10-01T21:10,6768.25,6770.0,6767.75,6769.5,949.0
2025-10-01T21:15,6769.5,6771.25,6769.25,6771.25,1250.0
2025-10-01T21:20,6771.25,6771.5,6769.75,6770.25,664.0
2025-10-01T21:25,6770.25,6771.0,6770.0,6770.25,386.0
2025-10-01T21:30,6770.0,6770.25,6769.0,6769.25,759.0
2025-10-01T21:35,6769.5,6769.75,6767.25,6767.5,899.0
2025-10-01T21:40,6767.5,6769.25,6767.25,6769.25,299.0
2025-10-01T21:45,6769.0,6770.25,6769.0,6770.25,370.0
2025-10-01T21:50,6770.0,6771.5,6770.0,6771.5,480.0
2025-10-01T21:55,6771.5,6771.75,6770.25,6771.25,461.0
2025-10-01T22:00,6771.25,6771.5,6769.0,6769.25,303.0
2025-10-01T22:05,6769.25,6769.5,6767.5,6767.5,419.0
2025-10-01T22:10,6767.5,6768.0,6766.75,6766.75,342.0
2025-10-01T22:15,6767.0,6767.5,6766.5,6767.0,404.0
2025-10-01T22:20,6766.75,6766.75,6765.75,6766.25,333.0
2025-10-01T22:25,6766.0,6766.75,6765.75,6766.0,236.0
2025-10-01T22:30,6766.25,6767.0,6765.5,6766.25,723.0
2025-10-01T22:35,6766.25,6766.25,6765.25,6766.0,581.0
2025-10-01T22:40,6766.0,6767.0,6765.75,6766.75,247.0
2025-10-01T22:45,6766.75,6766.75,6765.75,6766.0,288.0
2025-10-01T22:50,6766.25,6766.75,6766.0,6766.75,203.0
2025-10-01T22:55,6766.5,6767.0,6765.5,6766.5,363.0
2025-10-01T23:00,6766.75,6766.75,6765.75,6766.0,230.0
2025-10-01T23:05,6766.25,6766.25,6764.75,6765.5,292.0
2025-10-01T23:10,6765.25,6767.0,6765.25,6767.0,254.0
2025-10-01T23:15,6767.0,6767.0,6765.75,6766.5,253.0
2025-10-01T23:20,6766.5,6768.25,6766.25,6767.75,358.0
2025-10-01T23:25,6767.75,6768.25,6765.0,6765.25,388.0
2025-10-01T23:30,6765.5,6765.5,6763.75,6764.75,677.0
2025-10-01T23:35,6764.75,6765.25,6764.0,6765.25,458.0
2025-10-01T23:40,6765.25,6766.0,6764.75,6764.75,222.0
2025-10-01T23:45,6765.0,6765.5,6764.75,6765.5,153.0
2025-10-01T23:50,6765.5,6766.0,6765.25,6765.75,212.0
2025-10-01T23:55,6765.75,6768.25,6765.75,6767.75,435.0
2025-10-02T00:00,6767.75,6768.5,6767.0,6768.0,536.0
2025-10-02T00:05,6768.0,6771.0,6767.5,6771.0,669.0
2025-10-02T00:10,6770.75,6771.0,6768.75,6769.0,363.0
2025-10-02T00:15,6768.75,6768.75,6766.75,6767.0,289.0
2025-10-02T00:20,6767.25,6767.75,6764.5,6765.0,394.0
2025-10-02T00:25,6765.0,6767.25,6764.75,6767.0,317.0
2025-10-02T00:30,6767.25,6767.25,6766.5,6766.75,169.0
2025-10-02T00:35,6767.0,6767.25,6766.75,6766.75,125.0
2025-10-02T00:40,6766.75,6767.75,6766.25,6767.5,372.0
2025-10-02T00:45,6767.75,6769.5,6767.75,6768.5,414.0
2025-10-02T00:50,6768.5,6769.0,6767.75,6768.75,231.0
2025-10-02T00:55,6768.5,6769.0,6768.25,6769.0,206.0
2025-10-02T01:00,6768.75,6770.5,6768.75,6769.75,415.0
2025-10-02T01:05,6769.75,6770.25,6768.75,6770.25,348.0
2025-10-02T01:10,6770.25,6771.5,6769.75,6770.0,442.0
2025-10-02T01:15,6770.0,6770.5,6769.25,6769.5,441.0
2025-10-02T01:20,6769.5,6769.5,6767.75,6768.0,352.0
2025-10-02T01:25,6768.25,6769.25,6767.5,6769.25,179.0
2025-10-02T01:30,6769.25,6769.25,6768.25,6768.75,435.0
2025-10-02T01:35,6768.75,6769.75,6768.75,6768.75,235.0
2025-10-02T01:40,6768.75,6768.75,6768.0,6768.5,239.0
2025-10-02T01:45,6768.5,6768.75,6768.0,6768.5,121.0
2025-10-02T01:50,6768.5,6770.25,6768.5,6770.0,253.0
2025-10-02T01:55,6770.0,6770.25,6768.5,6768.5,251.0
2025-10-02T02:00,6768.5,6770.0,6766.75,6767.75,815.0
2025-10-02T02:05,6767.5,6768.0,6765.5,6765.5,633.0
2025-10-02T02:10,6765.5,6767.0,6765.25,6766.75,485.0
2025-10-02T02:15,6766.75,6766.75,6765.5,6766.25,417.0
2025-10-02T02:20,6766.25,6766.5,6765.25,6765.5,387.0
2025-10-02T02:25,6765.25,6766.5,6765.0,6766.0,630.0
2025-10-02T02:30,6766.0,6767.5,6765.5,6766.0,750.0
2025-10-02T02:35,6766.0,6766.0,6764.5,6765.25,554.0
2025-10-02T02:40,6765.25,6768.25,6764.5,6768.25,802.0
2025-10-02T02:45,6768.25,6768.5,6765.25,6766.5,1095.0
2025-10-02T02:50,6766.5,6766.75,6765.0,6765.75,335.0
2025-10-02T02:55,6765.75,6766.5,6765.0,6765.75,504.0
2025-10-02T03:00,6765.75,6768.5,6763.75,6767.5,1641.0
2025-10-02T03:05,6767.75,6769.75,6766.0,6768.75,1800.0
2025-10-02T03:10,6768.75,6770.75,6768.5,6769.25,1129.0
2025-10-02T03:15,6769.0,6769.75,6767.25,6767.75,866.0
2025-10-02T03:20,6767.75,6768.5,6765.75,6767.0,1481.0
2025-10-02T03:25,6766.75,6768.5,6766.25,6767.0,1124.0
2025-10-02T03:30,6766.75,6768.25,6765.5,6765.75,855.0
2025-10-02T03:35,6765.75,6769.5,6764.75,6768.5,1111.0
2025-10-02T03:40,6768.25,6769.25,6767.5,6767.5,892.0
2025-10-02T03:45,6767.75,6769.0,6767.0,6768.0,576.0
2025-10-02T03:50,6768.25,6769.0,6766.75,6767.75,610.0
2025-10-02T03:55,6767.5,6768.25,6767.5,6767.75,783.0
2025-10-02T04:00,6768.0,6772.25,6767.5,6772.0,2626.0
2025-10-02T04:05,6772.0,6774.25,6771.5,6773.25,2383.0
2025-10-02T04:10,6773.25,6773.25,6770.0,6770.0,1084.0
2025-10-02T04:15,6770.25,6773.0,6770.25,6772.75,697.0
2025-10-02T04:20,6772.5,6775.0,6772.5,6773.75,1380.0
2025-10-02T04:25,6773.75,6773.75,6772.25,6773.0,1050.0
2025-10-02T04:30,6773.0,6773.5,6772.0,6772.25,1046.0
2025-10-02T04:35,6772.25,6772.5,6771.0,6771.75,847.0
2025-10-02T04:40,6771.75,6773.0,6771.5,6772.25,699.0
2025-10-02T04:45,6772.5,6772.75,6771.5,6771.75,575.0
2025-10-02T04:50,6772.0,6773.0,6771.75,6772.75,633.0
2025-10-02T04:55,6772.75,6774.0,6772.75,6774.0,704.0
2025-10-02T05:00,6774.0,6774.0,6771.0,6772.0,786.0
2025-10-02T05:05,6772.0,6772.75,6771.5,6772.0,505.0
2025-10-02T05:10,6772.0,6773.5,6772.0,6772.5,455.0
2025-10-02T05:15,6772.5,6774.5,6772.0,6772.75,1195.0
2025-10-02T05:20,6773.0,6773.75,6771.75,6772.0,730.0
2025-10-02T05:25,6771.75,6772.0,6770.0,6770.0,774.0
2025-10-02T05:30,6770.0,6770.0,6767.5,6768.5,1251.0
2025-10-02T05:35,6768.5,6768.75,6765.5,6766.75,1016.0
2025-10-02T05:40,6766.5,6768.25,6765.75,6768.0,660.0
2025-10-02T05:45,6768.25,6769.75,6768.25,6769.0,600.0
2025-10-02T05:50,6769.0,6770.75,6769.0,6770.0,510.0
2025-10-02T05:55,6770.0,6771.25,6769.75,6770.5,1253.0
2025-10-02T06:00,6770.25,6775.25,6770.0,6772.25,3549.0
2025-10-02T06:05,6772.25,6773.25,6771.75,6772.75,763.0
2025-10-02T06:10,6772.75,6773.25,6772.0,6772.25,556.0
2025-10-02T06:15,6772.25,6772.5,6771.5,6772.25,552.0
2025-10-02T06:20,6772.25,6773.25,6771.5,6772.5,409.0
2025-10-02T06:25,6772.5,6773.25,6771.75,6772.25,504.0
2025-10-02T06:30,6772.25,6773.0,6772.25,6773.0,526.0
2025-10-02T06:35,6773.0,6774.25,6772.0,6773.75,717.0
2025-10-02T06:40,6773.75,6774.0,6772.75,6772.75,339.0
2025-10-02T06:45,6773.0,6773.0,6771.5,6772.0,490.0
2025-10-02T06:50,6772.0,6772.25,6771.5,6772.0,772.0
2025-10-02T06:55,6771.75,6772.5,6771.25,6772.25,406.0
2025-10-02T07:00,6772.0,6773.5,6771.75,6773.5,1079.0
2025-10-02T07:05,6773.25,6774.75,6773.25,6774.75,1379.0
2025-10-02T07:10,6774.75,6776.25,6774.5,6775.5,1591.0
2025-10-02T07:15,6775.5,6775.5,6774.5,6775.0,657.0
2025-10-02T07:20,6775.25,6776.75,6774.75,6776.25,966.0
2025-10-02T07:25,6776.25,6777.0,6775.75,6776.75,800.0
2025-10-02T07:30,6776.75,6776.75,6775.5,6776.0,800.0
2025-10-02T07:35,6776.25,6776.75,6775.0,6775.75,858.0
2025-10-02T07:40,6775.75,6777.0,6775.0,6776.25,955.0
2025-10-02T07:45,6776.25,6777.75,6775.5,6775.5,1647.0
2025-10-02T07:50,6775.5,6778.25,6775.0,6777.75,1617.0
2025-10-02T07:55,6777.75,6778.5,6777.0,6777.75,1391.0
2025-10-02T08:00,6777.5,6778.0,6776.25,6777.0,1685.0
2025-10-02T08:05,6777.0,6778.5,6776.75,6778.5,1135.0
2025-10-02T08:10,6778.5,6779.5,6778.0,6779.5,1519.0
2025-10-02T08:15,6779.5,6781.0,6779.0,6780.75,1877.0
2025-10-02T08:20,6780.75,6781.0,6779.5,6780.25,1181.0
2025-10-02T08:25,6780.5,6780.5,6778.0,6779.0,1588.0
2025-10-02T08:30,6779.0,6780.0,6778.25,6779.0,1743.0
2025-10-02T08:35,6779.25,6780.75,6778.75,6780.25,1038.0
2025-10-02T08:40,6780.5,6780.5,6777.25,6777.75,1530.0
2025-10-02T08:45,6777.5,6778.5,6776.75,6778.0,1619.0
2025-10-02T08:50,6778.0,6779.5,6777.25,6779.0,2139.0
2025-10-02T08:55,6778.75,6779.75,6778.75,6779.25,1326.0
2025-10-02T09:00,6779.0,6782.25,6779.0,6780.75,5813.0
2025-10-02T09:05,6780.75,6782.0,6780.0,6780.5,2348.0
2025-10-02T09:10,6780.5,6780.75,6779.0,6780.0,1735.0
2025-10-02T09:15,6780.0,6782.0,6779.75,6781.5,2079.0
2025-10-02T09:20,6781.5,6781.75,6780.25,6780.25,2094.0
2025-10-02T09:25,6780.25,6781.25,6778.0,6779.25,6352.0
2025-10-02T09:30,6779.0,6780.25,6773.0,6776.5,30522.0
2025-10-02T09:35,6776.75,6779.25,6771.75,6772.5,19810.0
2025-10-02T09:40,6772.5,6772.5,6763.0,6764.75,27078.0
2025-10-02T09:45,6764.5,6770.5,6763.0,6765.25,24700.0
2025-10-02T09:50,6765.25,6770.75,6761.75,6769.25,25721.0
2025-10-02T09:55,6769.25,6769.5,6762.5,6768.5,16665.0
2025-10-02T10:00,6768.5,6768.5,6763.75,6767.75,17582.0
2025-10-02T10:05,6767.75,6769.25,6763.25,6763.5,13152.0
2025-10-02T10:10,6763.5,6764.0,6758.75,6760.25,20286.0
2025-10-02T10:15,6760.25,6763.0,6759.0,6759.25,15193.0
2025-10-02T10:20,6759.0,6761.0,6757.0,6759.75,17412.0
2025-10-02T10:25,6759.75,6764.25,6758.75,6761.5,13841.0
2025-10-02T10:30,6761.25,6764.75,6756.75,6758.25,16752.0
2025-10-02T10:35,6758.5,6763.5,6758.0,6763.0,11490.0
2025-10-02T10:40,6763.25,6763.25,6756.25,6757.5,11973.0
2025-10-02T10:45,6757.75,6758.5,6751.5,6755.0,19677.0
2025-10-02T10:50,6755.0,6755.0,6750.25,6750.75,13739.0
2025-10-02T10:55,6750.5,6753.25,6749.75,6749.75,13472.0
2025-10-02T11:00,6749.75,6751.25,6744.25,6744.75,20940.0
2025-10-02T11:05,6744.75,6753.25,6744.75,6752.25,18573.0
2025-10-02T11:10,6752.0,6755.5,6746.75,6748.5,17649.0
2025-10-02T11:15,6748.25,6748.75,6745.75,6747.75,11693.0
2025-10-02T11:20,6747.75,6752.75,6746.5,6751.5,14090.0
2025-10-02T11:25,6751.5,6753.5,6749.5,6750.75,10811.0
2025-10-02T11:30,6751.0,6751.0,6746.5,6747.0,12739.0
2025-10-02T11:35,6747.0,6748.25,6741.5,6746.75,21589.0
2025-10-02T11:40,6746.75,6751.0,6746.75,6747.5,12823.0
2025-10-02T11:45,6747.5,6749.5,6745.75,6747.75,9239.0
2025-10-02T11:50,6747.75,6755.0,6747.75,6754.75,12056.0
2025-10-02T11:55,6754.75,6758.25,6754.5,6757.5,12538.0
2025-10-02T12:00,6757.5,6757.5,6754.5,6755.0,12858.0
2025-10-02T12:05,6755.25,6755.25,6750.25,6753.5,11662.0
2025-10-02T12:10,6753.5,6754.75,6751.25,6754.5,7900.0
2025-10-02T12:15,6754.25,6756.75,6753.75,6756.0,7853.0
2025-10-02T12:20,6755.75,6755.75,6752.5,6753.75,8869.0
2025-10-02T12:25,6753.5,6756.25,6752.5,6755.25,6033.0
2025-10-02T12:30,6755.5,6756.75,6753.75,6756.5,6131.0
2025-10-02T12:35,6756.25,6757.0,6753.25,6754.75,6166.0
2025-10-02T12:40,6754.5,6754.75,6749.25,6753.25,8929.0
2025-10-02T12:45,6753.25,6756.0,6753.0,6754.75,6583.0
2025-10-02T12:50,6754.5,6760.0,6754.5,6759.5,8300.0
2025-10-02T12:55,6759.5,6759.5,6756.75,6758.25,6891.0
2025-10-02T13:00,6758.5,6758.5,6753.5,6754.5,8183.0
2025-10-02T13:05,6754.75,6758.0,6754.25,6756.25,6017.0
2025-10-02T13:10,6756.25,6758.75,6755.25,6758.75,4656.0
2025-10-02T13:15,6758.5,6759.25,6756.75,6757.25,6933.0
2025-10-02T13:20,6757.25,6760.0,6756.5,6759.75,5991.0
2025-10-02T13:25,6759.75,6761.25,6758.25,6759.25,5938.0
2025-10-02T13:30,6759.25,6760.75,6757.25,6759.75,7758.0
2025-10-02T13:35,6759.75,6760.75,6758.25,6760.75,4324.0
2025-10-02T13:40,6760.75,6765.0,6760.5,6762.5,11967.0
2025-10-02T13:45,6762.75,6764.25,6760.5,6761.5,10666.0
2025-10-02T13:50,6761.5,6763.75,6761.25,6762.75,6428.0
2025-10-02T13:55,6762.75,6763.75,6761.25,6762.75,5757.0
2025-10-02T14:00,6763.0,6764.25,6762.5,6764.0,7336.0
2025-10-02T14:05,6763.75,6765.75,6763.75,6765.5,6936.0
2025-10-02T14:10,6765.5,6769.5,6765.25,6768.25,11614.0
2025-10-02T14:15,6768.25,6769.5,6767.5,6769.0,7748.0
2025-10-02T14:20,6769.0,6770.5,6768.75,6770.25,8249.0
2025-10-02T14:25,6770.25,6770.75,6768.0,6770.0,7270.0
2025-10-02T14:30,6769.75,6771.5,6768.5,6770.0,7447.0
2025-10-02T14:35,6769.75,6770.75,6768.5,6770.75,6208.0
2025-10-02T14:40,6770.75,6770.75,6767.75,6769.25,5701.0
2025-10-02T14:45,6769.0,6769.75,6767.0,6768.25,5947.0
2025-10-02T14:50,6768.0,6769.5,6766.0,6769.25,7055.0
2025-10-02T14:55,6769.25,6770.0,6767.5,6768.0,5786.0
2025-10-02T15:00,6767.75,6769.75,6767.5,6769.75,5308.0
2025-10-02T15:05,6769.75,6770.5,6768.0,6769.25,6476.0
2025-10-02T15:10,6769.25,6769.5,6767.75,6768.5,4619.0
2025-10-02T15:15,6768.5,6768.5,6766.25,6768.0,8145.0
2025-10-02T15:20,6768.0,6769.0,6767.25,6769.0,5645.0
2025-10-02T15:25,6769.0,6770.25,6768.25,6768.75,6805.0
2025-10-02T15:30,6768.75,6769.0,6766.75,6767.5,7292.0
2025-10-02T15:35,6767.25,6767.75,6764.0,6766.25,11357.0
2025-10-02T15:40,6766.25,6766.5,6763.5,6766.25,10472.0
2025-10-02T15:45,6766.25,6767.75,6765.25,6767.75,9859.0
2025-10-02T15:50,6767.5,6768.75,6763.75,6764.5,23415.0
2025-10-02T15:55,6764.75,6768.5,6762.5,6766.25,77756.0
2025-10-02T16:00,6766.5,6769.0,6766.5,6767.5,16427.0
2025-10-02T16:05,6767.25,6768.75,6767.25,6768.0,3693.0
2025-10-02T16:10,6768.0,6768.25,6766.5,6767.0,2925.0
2025-10-02T16:15,6767.25,6767.25,6765.75,6766.25,1902.0
2025-10-02T16:20,6766.5,6766.5,6765.25,6765.75,1752.0
2025-10-02T16:25,6765.75,6766.0,6765.0,6765.5,823.0
2025-10-02T16:30,6765.25,6766.0,6764.5,6764.5,1764.0
2025-10-02T16:35,6764.5,6765.5,6764.0,6764.0,2411.0
2025-10-02T16:40,6764.25,6764.25,6763.75,6764.25,718.0
2025-10-02T16:45,6764.0,6764.75,6763.75,6764.25,979.0
2025-10-02T16:50,6764.0,6765.75,6764.0,6765.5,993.0
2025-10-02T16:55,6765.5,6765.75,6764.75,6765.0,926.0
2025-10-02T18:00,6764.75,6766.25,6763.5,6765.25,722.0
2025-10-02T18:05,6765.25,6766.25,6764.25,6765.25,300.0
2025-10-02T18:10,6765.25,6765.75,6764.75,6765.5,271.0
2025-10-02T18:15,6765.5,6766.0,6764.5,6765.25,182.0
2025-10-02T18:20,6765.0,6765.0,6763.75,6763.75,110.0
2025-10-02T18:25,6763.75,6764.0,6762.25,6762.5,204.0
2025-10-02T18:30,6762.5,6762.75,6759.0,6760.0,820.0
2025-10-02T18:35,6759.75,6761.5,6758.75,6761.25,599.0
2025-10-02T18:40,6761.5,6764.0,6761.5,6764.0,331.0
2025-10-02T18:45,6764.0,6764.5,6762.75,6764.25,221.0
2025-10-02T18:50,6764.5,6765.75,6764.5,6765.5,274.0
2025-10-02T18:55,6765.5,6765.75,6764.75,6765.5,393.0
2025-10-02T19:00,6765.25,6765.75,6763.75,6764.0,261.0
2025-10-02T19:05,6763.75,6765.5,6763.75,6765.25,160.0
2025-10-02T19:10,6765.5,6767.75,6765.5,6767.75,540.0
2025-10-02T19:15,6767.75,6768.0,6766.5,6766.75,249.0
2025-10-02T19:20,6766.75,6767.5,6766.5,6767.25,95.0
2025-10-02T19:25,6767.25,6767.75,6767.0,6767.75,105.0
2025-10-02T19:30,6767.75,6768.25,6767.25,6768.0,297.0
2025-10-02T19:35,6768.0,6768.0,6767.25,6767.75,163.0
2025-10-02T19:40,6768.0,6768.5,6767.75,6768.0,369.0
2025-10-02T19:45,6768.25,6768.25,6766.75,6767.75,178.0
2025-10-02T19:50,6767.75,6768.75,6767.5,6768.75,327.0
2025-10-02T19:55,6768.75,6769.5,6768.5,6769.25,398.0
2025-10-02T20:00,6769.25,6769.5,6767.0,6767.75,831.0
2025-10-02T20:05,6767.5,6769.5,6767.25,6768.75,427.0
2025-10-02T20:10,6768.75,6770.25,6768.0,6768.25,456.0
2025-10-02T20:15,6768.5,6769.75,6767.75,6769.5,370.0
2025-10-02T20:20,6769.5,6771.0,6769.5,6770.0,543.0
2025-10-02T20:25,6770.0,6770.25,6769.5,6769.75,268.0
2025-10-02T20:30,6770.0,6771.75,6769.75,6771.5,368.0
2025-10-02T20:35,6771.75,6774.0,6771.25,6773.25,696.0
2025-10-02T20:40,6773.25,6774.0,6772.75,6773.25,593.0
2025-10-02T20:45,6773.25,6774.5,6772.75,6773.75,395.0
2025-10-02T20:50,6774.0,6775.25,6774.0,6774.75,536.0
2025-10-02T20:55,6774.75,6775.25,6773.0,6773.25,534.0
2025-10-02T21:00,6773.0,6773.75,6772.0,6772.5,421.0
2025-10-02T21:05,6772.75,6774.0,6771.5,6772.75,760.0
2025-10-02T21:10,6772.75,6773.5,6772.5,6772.75,313.0
2025-10-02T21:15,6772.5,6773.0,6771.5,6772.75,436.0
2025-10-02T21:20,6772.5,6773.0,6771.75,6772.75,285.0
2025-10-02T21:25,6772.5,6773.25,6772.0,6772.75,332.0
2025-10-02T21:30,6772.75,6773.75,6772.25,6773.75,353.0
2025-10-02T21:35,6773.75,6775.0,6773.25,6774.5,389.0
2025-10-02T21:40,6774.75,6776.5,6774.5,6776.25,522.0
2025-10-02T21:45,6776.25,6777.0,6775.75,6777.0,375.0
2025-10-02T21:50,6777.25,6777.75,6776.75,6777.5,495.0
2025-10-02T21:55,6777.25,6777.75,6776.75,6777.75,453.0
2025-10-02T22:00,6777.75,6777.75,6775.75,6776.25,613.0
2025-10-02T22:05,6776.25,6776.25,6774.25,6775.5,593.0
2025-10-02T22:10,6775.5,6775.5,6773.75,6774.75,381.0
2025-10-02T22:15,6774.75,6776.0,6774.75,6775.5,262.0
2025-10-02T22:20,6775.5,6776.0,6775.5,6775.75,225.0
2025-10-02T22:25,6775.75,6776.25,6775.0,6775.75,225.0
2025-10-02T22:30,6776.0,6776.75,6775.5,6776.5,266.0
2025-10-02T22:35,6776.75,6777.75,6776.5,6777.0,348.0
2025-10-02T22:40,6777.25,6777.5,6776.75,6777.0,172.0
2025-10-02T22:45,6777.0,6777.25,6775.75,6776.0,314.0
2025-10-02T22:50,6775.75,6776.75,6775.5,6776.75,245.0
2025-10-02T22:55,6776.75,6777.0,6776.25,6776.5,134.0
2025-10-02T23:00,6776.75,6777.0,6776.25,6777.0,190.0
2025-10-02T23:05,6776.75,6778.25,6776.75,6778.0,414.0
